Date,Close,High,Low,Open,Volume,Sentiment_Score,FNG_Value,MA7,MA30,SMA20,STD20,BB_Upper,BB_Lower
2021-09-29,41564.36328125,42545.2578125,40829.66796875,41064.984375,30602359905,0.0625,24,42642.088169642855,46052.29791666667,44628.8306640625,2461.7022154758524,49552.235095014206,39705.4262331108
2021-09-30,43790.89453125,44092.6015625,41444.58203125,41551.26953125,31141681925,0.0,20,42484.34486607143,45939.771484375,44574.1798828125,2467.866278615355,49509.91244004321,39638.447325581794
2021-10-01,48116.94140625,48436.01171875,43320.0234375,43816.7421875,42850641582,0.0,27,43238.22935267857,45915.435286458334,44719.9541015625,2589.956264082697,49899.8666297279,39540.0415733971
2021-10-02,47711.48828125,48282.0625,47465.49609375,48137.46875,30614346492,0.0,54,43951.78571428572,45861.560807291666,44802.3650390625,2660.2190719006203,50122.80318286374,39481.926895261255
2021-10-03,48199.953125,49130.69140625,47157.2890625,47680.02734375,26638115879,0.0625,49,44664.84486607143,45800.71341145833,44964.208984375,2766.837952078283,50497.88488853157,39430.53308021843
2021-10-04,49112.90234375,49456.77734375,47045.00390625,48208.90625,33383173002,0.0,54,45647.29799107143,45772.98932291667,45065.2294921875,2883.0759993779884,50831.38149094347,39299.07749343153
2021-10-05,51514.8125,51839.984375,49072.83984375,49174.9609375,35873904236,0.0,59,47144.47935267857,45765.03606770833,45232.152734375,3156.3737897671726,51544.90031390934,38919.40515484066
2021-10-06,55361.44921875,55568.46484375,50488.19140625,51486.6640625,49034730168,0.0,68,49115.49162946428,45855.966536458334,45611.0572265625,3856.05357420101,53323.16437496452,37898.95007816048
2021-10-07,53805.984375,55338.625,53525.46875,55338.625,36807860413,0.0,76,50546.21875,46089.12838541667,45937.98046875,4259.906236000225,54457.79294075045,37418.16799674955
2021-10-08,53967.84765625,55922.98046875,53688.0546875,53802.14453125,34800873924,-0.3,74,51382.0625,46351.676953125,46222.4546875,4600.755575062664,55423.96583762533,37020.943537374675
2021-10-09,54968.22265625,55397.9453125,53735.14453125,53929.78125,32491211414,0.13636363636363635,72,52418.73883928572,46637.5703125,46607.8548828125,4997.962333585199,56603.77954998289,36611.9302156421
2021-10-10,54771.578125,56401.3046875,54264.2578125,54952.8203125,39527792364,0.0,71,53357.54241071428,46967.15924479167,47204.24375,5231.3709713019325,57666.98569260386,36741.50180739614
2021-10-11,57484.7890625,57793.0390625,54519.765625,54734.125,42637331698,0.0625,71,54553.52622767857,47376.60364583333,48043.7994140625,5473.297115295277,58990.39364465306,37097.205183471946
2021-10-12,56041.05859375,57627.87890625,54477.97265625,57526.83203125,41083758949,0.13636363636363635,78,55200.1328125,47709.196614583336,48667.126953125,5644.715682000924,59956.55831712685,37377.69558912315
2021-10-13,57401.09765625,57688.66015625,54370.97265625,56038.2578125,41684252783,0.16818181818181818,70,55491.51116071428,48123.79739583333,49292.426953125,5892.1335824196785,61076.69411796436,37508.159788285644
2021-10-14,57321.5234375,58478.734375,56957.07421875,57372.83203125,36615791366,0.0,70,55993.73102678572,48464.76510416667,50016.515625,5947.006267233316,61910.52815946663,38122.50309053337
2021-10-15,61593.94921875,62757.12890625,56868.14453125,57345.90234375,51780081801,0.0,71,57083.174107142855,48912.01848958333,50960.3833984375,6219.245042479213,63398.87348339593,38521.89331347907
2021-10-16,60892.1796875,62274.4765625,60206.12109375,61609.52734375,34250964237,0.0,78,57929.45368303572,49348.979166666664,51844.5654296875,6315.457639377927,64475.480708443356,39213.650150931644
2021-10-17,61553.6171875,61645.5234375,59164.46875,60887.65234375,29032367511,0.0,79,58898.31640625,49825.182421875,52810.459765625,6245.385825451189,65301.23141652737,40319.68811472262
2021-10-18,62026.078125,62614.66015625,60012.7578125,61548.8046875,38055562075,0.0,78,59547.071986607145,50283.43958333333,53860.0365234375,5917.4817545539845,65695.00003254547,42025.07301432953
2021-10-19,64261.9921875,64434.53515625,61622.93359375,62043.1640625,40471196346,-0.15,75,60721.49107142857,50850.165364583336,54994.91796875,5603.444425925562,66201.80682060112,43788.02911689888
2021-10-20,65992.8359375,66930.390625,63610.67578125,64284.5859375,40788955582,0.0625,82,61948.88225446428,51621.79986979167,56105.0150390625,5464.483158510551,67033.9813560836,45176.04872204139
2021-10-21,62210.171875,66600.546875,62117.41015625,66002.234375,45908121370,0.0,84,62647.26060267857,52339.01640625,56809.6765625,5285.9476568049695,67381.57187610994,46237.78124889006
2021-10-22,60692.265625,63715.0234375,60122.796875,62237.890625,38434082775,0.0,75,62518.44866071428,52909.60833333333,57458.7154296875,4892.29280433668,67243.30103836086,47674.12982101414
2021-10-23,61393.6171875,61743.87890625,59826.5234375,60694.62890625,26882546034,0.13636363636363635,74,62590.08258928572,53459.558984375,58118.3986328125,4447.41901877785,67013.2366703682,49223.5605952568
2021-10-24,60930.8359375,61505.8046875,59643.34375,61368.34375,27316183882,0.0,73,62501.11383928572,54062.59518229167,58709.2953125,3944.6088799665995,66598.5130724332,50820.0775525668
2021-10-25,63039.82421875,63729.32421875,60691.80078125,60893.92578125,31064911614,0.0,72,62645.93470982143,54740.03619791667,59285.5458984375,3670.5832608008527,66626.7124200392,51944.379376835794
2021-10-26,60363.79296875,63229.02734375,59991.16015625,63032.76171875,34878965587,-0.15,76,62089.049107142855,55311.87799479167,59535.6630859375,3557.81835767815,66651.2998012938,52420.0263705812
2021-10-27,58482.38671875,61435.18359375,58208.1875,60352.0,43657076893,0.13636363636363635,73,61016.12779017857,55853.433203125,59769.483203125,3306.214991970461,66381.91318706592,53157.053219184076
2021-10-28,60622.13671875,62128.6328125,58206.91796875,58470.73046875,45257083247,0.0,66,60789.265625,56506.35299479167,60102.19765625,3013.5148104397304,66129.22727712945,54075.16803537054
2021-10-29,62227.96484375,62927.609375,60329.96484375,60624.87109375,36856881767,0.0,70,61008.65122767857,57195.13971354167,60465.184765625,2791.6242465579057,66048.43325874081,54881.93627250919
2021-10-30,61888.83203125,62330.14453125,60918.38671875,62239.36328125,32157938616,0.0,73,61079.396205357145,57798.404296875,60821.0474609375,2461.781581506839,65744.61062395119,55897.484297923824
2021-10-31,61318.95703125,62406.171875,60074.328125,61850.48828125,32241199927,0.0,74,61134.842075892855,58238.471484375,61012.755859375,2334.289638190578,65681.33513575616,56344.176582993845
2021-11-01,61004.40625,62419.00390625,59695.18359375,61320.44921875,36150572843,0.0,74,60844.068080357145,58681.56875,61260.9232421875,2020.6800470897626,65302.28333636702,57219.563148007976
2021-11-02,63226.40234375,64242.79296875,60673.0546875,60963.25390625,37746665647,0.0,73,61253.01227678572,59182.450390625,61552.1884765625,1847.4442518636536,65247.07698028981,57857.29997283519
2021-11-03,62970.046875,63516.9375,61184.23828125,63254.3359375,36124731509,0.0,76,61894.10658482143,59644.355208333334,61834.6146484375,1578.881348250468,64992.37734493843,58676.851951936565
2021-11-04,61452.23046875,63123.2890625,60799.6640625,62941.8046875,32615846901,0.16818181818181818,73,62012.69140625,59975.60247395833,61827.5287109375,1580.335632686508,64988.19997631051,58666.857445564485
2021-11-05,61125.67578125,62541.46875,60844.609375,61460.078125,30605102446,0.0625,73,61855.22154017857,60167.743359375,61839.203515625,1573.911440777741,64987.02639718048,58691.380634069516
2021-11-06,61527.48046875,61590.68359375,60163.78125,61068.875,29094934221,0.0625,71,61803.599888392855,60425.1265625,61837.8966796875,1574.1718757818428,64986.240431251186,58689.55292812382
2021-11-07,63326.98828125,63326.98828125,61432.48828125,61554.921875,24726754302,0.0,73,62090.46149553572,60737.097916666666,61902.9421875,1608.8519603366115,65120.64610817322,58685.238266826775
2021-11-08,67566.828125,67673.7421875,63344.06640625,63344.06640625,41125608330,-0.15,75,63027.95033482143,61157.051432291664,62068.183984375,1988.7589089035362,66045.70180218207,58090.66616656793
2021-11-09,66971.828125,68530.3359375,66382.0625,67549.734375,42357991721,0.0,84,63563.01116071428,61563.72643229167,62117.13359375,2099.4108142985347,66315.95522234707,57918.31196515293
2021-11-10,64995.23046875,68789.625,63208.11328125,66953.3359375,48730828378,0.0,75,63852.32310267857,61814.074479166666,62256.3865234375,2196.0484548898107,66648.48343321712,57864.28961365788
2021-11-11,64949.9609375,65579.015625,64180.48828125,64978.890625,35880633236,0.0,77,64351.99888392857,62111.037890625,62469.2712890625,2242.325132285601,66953.9215536337,57984.621024491295
2021-11-12,64155.94140625,65460.81640625,62333.9140625,64863.98046875,36084893887,0.0,74,64784.89397321428,62336.19934895833,62607.3875,2257.603766482031,67122.59503296406,58092.17996703593
2021-11-13,64469.52734375,64915.67578125,63303.734375,64158.12109375,30474228777,0.0,72,65205.18638392857,62574.466145833336,62784.3220703125,2257.9606935039683,67300.24345732044,58268.40068330456
2021-11-14,65466.83984375,65495.1796875,63647.80859375,64455.37109375,25122092191,0.0,74,65510.87946428572,62703.5625,62905.6728515625,2336.2750760617737,67578.22300368604,58233.12269943895
2021-11-15,63557.87109375,66281.5703125,63548.14453125,65521.2890625,30558763548,0.0,72,64938.17131696428,62792.41888020833,63065.3767578125,2261.3403785384103,67588.05751488931,58542.696000735676
2021-11-16,60161.24609375,63721.1953125,59016.3359375,63721.1953125,46844335592,-0.15,71,63965.23102678572,62746.006510416664,63149.3197265625,2108.23940791097,67365.79854238444,58932.84091074056
2021-11-17,60368.01171875,60823.609375,58515.41015625,60139.62109375,39178392930,0.0,52,63304.19977678572,62690.737630208336,63136.6134765625,2124.971652118925,67386.55678080035,58886.67017232465
2021-11-18,56942.13671875,60948.5,56550.79296875,60360.13671875,41388338699,0.13636363636363635,54,62160.224888392855,62446.742447916666,62872.3220703125,2533.3926383480657,67939.10734700863,57805.53679361637
2021-11-19,58119.578125,58351.11328125,55705.1796875,56896.12890625,38702407772,0.13636363636363635,34,61297.88727678572,62184.300520833334,62683.859375,2742.016598887991,68167.89257277598,57199.826177224015
2021-11-20,59697.1953125,59859.87890625,57469.7265625,58115.08203125,30624264863,0.0,43,60616.12555803572,62100.53463541667,62602.7712890625,2807.697537725087,68218.16636451267,56987.376213612326
2021-11-21,58730.4765625,60004.42578125,58618.9296875,59730.5078125,26123447605,0.0625,49,59653.78794642857,62035.14166666667,62489.0748046875,2919.638600956279,68328.35200660006,56649.79760277495
2021-11-22,56289.2890625,59266.359375,55679.83984375,58706.84765625,35036121783,0.0,50,58615.41908482143,61864.997395833336,62142.219140625,3223.670806941514,68589.56075450803,55694.87752674197
2021-11-23,57569.07421875,57875.515625,55632.76171875,56304.5546875,37485803899,0.0,33,58245.10881696428,61752.938671875,61872.1705078125,3373.416559513555,68619.0036268396,55125.33738878539
2021-11-24,56280.42578125,57803.06640625,55964.22265625,57565.8515625,36635566789,0.0,42,57661.16796875,61527.625390625,61613.5802734375,3598.0457243836577,68809.67172220482,54417.48882467019
2021-11-25,57274.6796875,59367.96875,57146.68359375,57165.41796875,34284016248,0.0,32,57708.674107142855,61424.654947916664,61421.03046875,3726.2880261009523,68873.6065209519,53968.4544165481
2021-11-26,53569.765625,59183.48046875,53569.765625,58960.28515625,41810748221,0.0,47,57058.700892857145,61260.90091145833,61023.1447265625,4118.533166216536,69260.21105899557,52786.07839412943
2021-11-27,54815.078125,55329.2578125,53668.35546875,53736.4296875,30560857714,0.0,21,56361.255580357145,61067.332291666666,60597.54921875,4303.571090341528,69204.69139943305,51990.407038066944
2021-11-28,57248.45703125,57393.84375,53576.734375,54813.0234375,28116886357,0.0,27,56149.53850446428,60901.34869791667,60081.6306640625,4034.1691205364064,68149.9689051353,52013.29242298968
2021-11-29,57806.56640625,58872.87890625,56792.52734375,57291.90625,32370840356,-0.3,33,56366.29241071428,60765.273177083334,59623.367578125,3718.4949174894873,67060.35741310398,52186.377743146026
2021-11-30,57005.42578125,59113.40234375,56057.28125,57830.11328125,36708594618,0.13636363636363635,40,56285.771205357145,60621.48880208333,59223.87734375,3535.6957475486565,66295.26883884732,52152.48584865269
2021-12-01,57229.828125,59041.68359375,56553.08203125,56907.96484375,36858195307,0.0,34,56421.400111607145,60495.66953125,58837.870703125,3290.576020583089,65419.02274429118,52256.718661958825
2021-12-02,56477.81640625,57349.234375,55895.1328125,57217.37109375,32379968686,0.0,32,56307.5625,60270.71666666667,58453.964453125,3078.535370341869,64611.03519380874,52296.89371244126
2021-12-03,53598.24609375,57482.16796875,52496.5859375,56509.1640625,39789134215,0.0,31,56311.631138392855,59958.32330729167,57910.400390625,2915.9451532289636,63742.29069708293,52078.51008416707
2021-12-04,49200.703125,53904.6796875,42874.6171875,53727.87890625,61385677469,0.0,25,55509.57756696428,59549.9390625,57097.0935546875,2965.429547819948,63027.952650327396,51166.2344590476
2021-12-05,49368.84765625,49768.1484375,47857.49609375,49201.51953125,37198201161,0.0,18,54383.91908482143,59158.04479166667,56387.6423828125,3034.879643937644,62457.40167068779,50317.883094937206
2021-12-06,50582.625,50929.51953125,47281.03515625,49413.48046875,37707308001,0.0,16,53351.927455357145,58793.21627604167,55908.711328125,3161.1959541922465,62231.103236509494,49586.3194197405
2021-12-07,50700.0859375,51934.78125,50175.80859375,50581.828125,33676814852,0.0,25,52451.16462053572,58372.31953125,55425.3150390625,3182.5264409177757,61790.367920898054,49060.26215722695
2021-12-08,50504.796875,51171.375,48765.98828125,50667.6484375,28479699446,0.0,28,51490.44587053572,57803.58515625,55103.448046875,3342.5470919595455,61788.54223079409,48418.353862955904
2021-12-09,47672.12109375,50797.1640625,47358.3515625,50450.08203125,29603577251,-0.15,29,50232.48939732143,57160.26158854167,54581.0751953125,3648.719399665833,61878.51399464416,47283.63639598084
2021-12-10,47243.3046875,50015.25390625,47023.69921875,47642.14453125,30966005122,0.0,24,49324.640625,56568.53072916667,53958.3806640625,3789.6197092870275,61537.62008263655,46379.14124548844
2021-12-11,49362.5078125,49458.2109375,46942.34765625,47264.6328125,25775869261,0.0,16,49347.755580357145,56048.948958333334,53489.9822265625,3747.450637701046,60984.88350196459,45995.0809511604
2021-12-12,50098.3359375,50724.8671875,48725.8515625,49354.85546875,21939223599,0.0,27,49451.96819196428,55580.362109375,53180.4345703125,3759.7248647705255,60699.884299853555,45660.984840771445
2021-12-13,46737.48046875,50205.0,45894.84765625,50114.7421875,32166727776,0.0,28,48902.661830357145,54989.29388020833,52638.8548828125,3872.7143924850266,60384.283667782554,44893.42609784244
2021-12-14,46612.6328125,48431.3984375,46424.49609375,46709.82421875,34638619079,0.0,21,48318.739955357145,54360.8203125,52155.465234375,3995.664896501133,60146.795027377266,44164.13544137273
2021-12-15,48896.72265625,49473.95703125,46671.96484375,48379.75390625,36541828520,0.0,28,48089.01506696428,53872.11536458333,51736.5673828125,3867.8496658181657,59472.26671444883,44000.86805117617
2021-12-16,47665.42578125,49425.57421875,47529.87890625,48900.46484375,27268150947,0.16818181818181818,29,48088.05859375,53455.58802083333,51441.350390625,3945.120079590088,59331.59054980517,43551.11023144482
2021-12-17,46202.14453125,48004.89453125,45618.21484375,47653.73046875,32902725329,0.0,23,47939.32142857143,52983.39244791667,51010.7037109375,4026.710714335973,59064.125139609445,42957.28228226556
2021-12-18,46848.77734375,47313.828125,45598.44140625,46219.25390625,26098292690,0.0625,24,47580.217075892855,52646.94713541667,50490.7197265625,3846.2420626311227,58183.20385182474,42798.23560130026
2021-12-19,46707.015625,48089.6640625,46502.953125,46853.8671875,25154053861,0.0,29,47095.74274553572,52266.52838541667,49935.7421875,3522.2061327713827,56980.15445304276,42891.32992195724
2021-12-20,46880.27734375,47401.71875,45579.80859375,46707.0625,30961902129,0.0,25,47116.142299107145,51839.29778645833,49429.484765625,3161.797394758228,55753.079555141456,43105.88997610854
2021-12-21,48936.61328125,49300.91796875,46698.7734375,46886.078125,27055803928,0.0,27,47448.13950892857,51512.835677083334,49014.8240234375,2574.1732213647197,54163.170466166936,43866.47758070806
2021-12-22,48628.51171875,49544.796875,48450.94140625,48937.09765625,24447979559,-0.3,45,47409.82366071428,51257.47643229167,48622.3587890625,1881.676049992726,52385.71088904795,44859.00668907705
2021-12-23,50784.5390625,51332.33984375,48065.8359375,48626.34375,28223878108,0.13636363636363635,34,47855.41127232143,51031.32526041667,48481.6734375,1569.3295935092642,51620.33262451853,45343.01425048147
2021-12-24,50822.1953125,51814.02734375,50514.49609375,50806.05078125,24367912228,0.0,41,48515.41852678572,50849.38424479167,48562.748046875,1648.3275287450426,51859.40310436508,45266.09298938492
2021-12-25,50429.859375,51176.59765625,50236.70703125,50854.91796875,19030650914,0.0,39,49027.001674107145,50621.22356770833,48615.7986328125,1692.1289927868652,52000.056618386225,45231.54064723877
2021-12-26,50809.515625,51196.37890625,49623.10546875,50428.69140625,20964372926,-0.15,37,49613.07310267857,50529.215234375,48627.1431640625,1706.7069608140341,52040.55708569057,45213.729242434434
2021-12-27,50640.41796875,51956.328125,50499.46875,50802.609375,24324345758,0.0,40,50150.236049107145,50390.059895833336,48624.159765625,1702.9406460536134,52030.041057732225,45218.27847351778
2021-12-28,47588.85546875,50679.859375,47414.2109375,50679.859375,33430376883,0.0,41,49957.69921875,50068.07317708333,48478.3626953125,1657.6783601960637,51793.719415704625,45163.00597492037
2021-12-29,46444.7109375,48119.7421875,46201.49609375,47623.87109375,30049226299,0.0,27,49645.72767857143,49689.34466145833,48416.9921875,1710.9621875726514,51838.9165626453,44995.0678123547
2021-12-30,47178.125,47879.96484375,46060.3125,46490.60546875,26686491018,0.0,22,49130.525669642855,49361.76796875,48413.733203125,1713.3758256695778,51840.48485446415,44986.981551785844
2021-12-31,46306.4453125,48472.52734375,45819.953125,47169.37109375,36974172400,0.0,28,48485.41852678572,48997.65520833333,48260.930078125,1759.9490239952395,51780.82812611548,44741.03203013452
2022-01-01,47686.8125,47827.3125,46288.484375,46311.74609375,24582667004,0.0625,21,48093.5546875,48704.621744791664,48140.35390625,1709.3207209011755,51558.99534805235,44721.71246444765
2022-01-02,47345.21875,47881.40625,46856.9375,47680.92578125,27951569547,0.0,29,47598.65513392857,48496.1875,48170.7408203125,1688.3421946001374,51547.425209512774,44794.05643111223
2022-01-03,46458.1171875,47510.7265625,45835.96484375,47343.54296875,33071628362,0.0,29,47001.18359375,48404.76796875,48163.0150390625,1696.182607861376,51555.380254785254,44770.64982333974
2022-01-04,45897.57421875,47406.546875,45752.46484375,46458.8515625,42494677905,0.0,23,46759.571986607145,48289.058854166666,48013.0576171875,1759.3034509853214,51531.66451915814,44494.45071521686
2022-01-05,43569.00390625,46929.046875,42798.22265625,45899.359375,36851084859,0.0,24,46348.75669642857,48055.271484375,47808.2365234375,2020.9111533345772,51850.05883010666,43766.414216768346
2022-01-06,43160.9296875,43748.71875,42645.5390625,43565.51171875,30208048289,0.0,15,45774.87165178572,47803.96627604167,47656.17578125,2249.5968745001987,52155.3695302504,43156.9820322496
2022-01-07,41557.90234375,43153.5703125,41077.4453125,43153.5703125,84196607520,0.13636363636363635,18,45096.50837053572,47505.73645833333,47391.63203125,2628.6920364340076,52649.01610411802,42134.24795838199
2022-01-08,41733.94140625,42228.94140625,40672.27734375,41561.46484375,28066355845,0.0,10,44246.09821428572,47307.797135416666,47142.9783203125,2916.3297486202946,52975.637817553084,41310.31882307191
2022-01-09,41911.6015625,42663.94921875,41338.16015625,41734.7265625,21294384372,0.0,23,43469.8671875,47130.07369791667,46894.54453125,3142.7318729444837,53180.00827713897,40609.08078536103
2022-01-10,41821.26171875,42199.484375,39796.5703125,41910.23046875,32104232331,0.0625,23,42807.459263392855,46878.698828125,46538.776953125,3298.2870450726305,53135.35104327026,39942.20286297974
2022-01-11,42735.85546875,43001.15625,41407.75390625,41819.5078125,26327648900,0.0,21,42355.78515625,46633.2828125,46244.144140625,3364.31976188361,52972.78366439222,39515.50461685778
2022-01-12,43949.1015625,44135.3671875,42528.98828125,42742.1796875,33499938689,0.0,22,42410.08482142857,46540.33684895833,45902.372265625,3223.027147213346,52348.426560051696,39456.31797119831
2022-01-13,42591.5703125,44278.421875,42447.04296875,43946.7421875,47691135082,0.0,21,42328.747767857145,46406.301432291664,45490.841015625,3084.253447223859,51659.34791007272,39322.334121177286
2022-01-14,43099.69921875,43346.6875,41982.6171875,42598.87109375,23577403399,0.0,21,42549.00446428572,46213.06731770833,45124.3330078125,2896.2485858546756,50916.83017952185,39331.83583610315
2022-01-15,43177.3984375,43724.671875,42669.03515625,43101.8984375,18371348298,0.0,23,42755.212611607145,46063.46640625,44742.7271484375,2594.8699768902316,49932.46710221797,39552.987194657035
2022-01-16,43113.87890625,43436.80859375,42691.0234375,43172.0390625,17902097845,0.16818181818181818,21,42926.966517857145,45960.52421875,44366.4001953125,2212.067427989535,48790.53505129157,39942.265339333426
2022-01-17,42250.55078125,43179.390625,41680.3203125,43118.12109375,21690904261,0.0,22,42988.29352678572,45807.25,44099.4849609375,2123.048078394625,48345.58111772675,39853.38880414825
2022-01-18,42375.6328125,42534.40234375,41392.21484375,42250.07421875,22417209227,-0.15,24,42936.83314732143,45662.87057291667,43896.0310546875,2081.0301248418787,48058.09130437126,39733.97080500374
2022-01-19,41744.328125,42478.3046875,41242.9140625,42374.0390625,23091543258,-0.15,24,42621.865513392855,45491.672265625,43624.3412109375,1982.348668642695,47589.03854822289,39659.64387365211
2022-01-20,40680.41796875,43413.0234375,40672.82421875,41744.02734375,20382033940,0.0,24,42348.84375,45216.46575520833,43343.03984375,1980.8930880308878,47304.82601981177,39381.25366768822
2022-01-21,36457.31640625,41060.52734375,35791.42578125,40699.60546875,43011992031,0.0,19,41399.931919642855,44810.75924479167,42781.5650390625,2257.088930231958,47295.74289952642,38267.38717859858
2022-01-22,35030.25,36688.8125,34349.25,36471.58984375,39714385405,0.0,13,40236.05357142857,44285.61627604167,42165.8166015625,2600.279187604638,47366.37497677178,36965.258226353224
2022-01-23,36276.8046875,36433.3125,34784.96875,35047.359375,26017975951,0.0,11,39259.32868303572,43800.769921875,41656.7509765625,2710.032491639608,47076.81595984172,36236.68599328328
2022-01-24,36654.328125,37247.51953125,33184.05859375,36275.734375,41856658597,0.0,13,38459.86830357143,43341.585546875,41194.588671875,2736.777000953201,46668.142673781396,35721.0346699686
2022-01-25,36954.00390625,37444.5703125,35779.4296875,36654.8046875,26428189594,0.0,12,37685.349888392855,42879.73515625,40863.838671875,2832.7578054758305,46529.35428282666,35198.323060923336
2022-01-26,36852.12109375,38825.41015625,36374.90625,36950.515625,31324598034,0.0,23,36986.463169642855,42420.125260416666,40548.3982421875,2913.607064539402,46375.6123712663,34721.18411310869
2022-01-27,37138.234375,37148.32421875,35629.28125,36841.87890625,25041426629,-0.3,20,36480.43694196428,42071.771223958334,40327.41484375,2999.3548624438386,46326.12456863767,34328.70511886232
2022-01-28,37784.33203125,37952.87890625,36211.109375,37128.4453125,22238830523,0.0,24,36670.01060267857,41783.09192708333,40129.934375,3031.7221503011424,46193.37867560228,34066.49007439771
2022-01-29,38138.1796875,38576.26171875,37406.47265625,37780.71484375,17194183075,0.0,24,37114.00055803572,41481.760416666664,39941.26328125,3032.4235389478313,46006.11035914566,33876.41620335434
2022-01-30,37917.6015625,38266.33984375,37437.7109375,38151.91796875,14643548444,0.0,29,37348.400111607145,41202.13229166667,39746.0802734375,3030.6777283384736,45807.43573011445,33684.72481676056
2022-01-31,38483.125,38647.26171875,36733.57421875,37920.28125,20734730465,-0.3,20,37609.65680803572,40895.34270833333,39533.44375,2958.1925211369075,45449.828792273816,33617.05870772618
2022-02-01,38743.2734375,39115.1328125,38113.6640625,38481.765625,20288500328,0.16818181818181818,26,37865.26674107143,40608.61119791667,39273.15234375,2772.4059447992727,44817.964233348546,33728.340454151454
2022-02-02,36952.984375,38834.6171875,36832.73046875,38743.71484375,19155189416,0.0,28,37879.67578125,40291.7734375,38991.223046875,2703.020325795133,44397.26369846526,33585.18239528473
2022-02-03,37154.6015625,37154.6015625,36375.5390625,36944.8046875,18591534769,0.13636363636363635,20,37882.013950892855,40000.341015625,38693.9681640625,2549.9891791974433,43793.94652245739,33593.98980566761
2022-02-04,41500.875,41527.78515625,37093.62890625,37149.265625,29412210792,0.0,20,38412.94866071428,39931.40338541667,38610.1419921875,2419.041718635594,43448.22542945869,33772.05855491631
2022-02-05,41441.1640625,41847.1640625,41038.09765625,41501.48046875,19652846215,0.16818181818181818,33,38884.80357142857,39874.077864583334,38526.50625,2280.0581123431202,43086.62247468624,33966.390025313754
2022-02-06,42412.43359375,42500.78515625,41244.90625,41441.12109375,16142097334,0.0625,37,39526.92243303572,39902.562239583334,38534.600390625,2294.217539649739,43123.03546992448,33946.165311325516
2022-02-07,43840.28515625,44401.86328125,41748.15625,42406.78125,28641855926,0.0,45,40292.23102678572,39972.773697916666,38607.8330078125,2441.9012082626928,43491.63542433789,33724.03059128711
2022-02-08,44118.4453125,45293.8671875,42807.8359375,43854.65234375,33079398868,0.0,48,41060.11272321428,40046.33515625,38726.5388671875,2651.138518476187,44028.81590413987,33424.261830235126
2022-02-09,44338.796875,44727.80078125,43232.96875,44096.703125,23245887300,0.0,54,42115.228794642855,40130.25299479167,38909.4578125,2906.9135651559154,44723.28494281183,33095.630682188166
2022-02-10,43565.11328125,45661.171875,43402.80859375,44347.80078125,32142048537,-0.3,50,43031.01618303572,40157.894921875,39264.84765625,3023.4946195726,45311.8368953952,33217.8584171048
2022-02-11,42407.9375,43810.83203125,42114.5390625,43571.12890625,26954925781,0.0,50,43160.59654017857,40106.522786458336,39633.73203125,2928.216246960345,45490.164525170694,33777.29953732931
2022-02-12,42244.46875,42992.55078125,41852.57421875,42412.30078125,18152390304,0.13636363636363635,44,43275.35435267857,40094.952734375,39932.115234375,2871.6480844314556,45675.411403237915,34188.819065512085
2022-02-13,42197.515625,42693.0546875,41950.94140625,42236.56640625,14741589015,-0.3,44,43244.65178571428,40064.87994791667,40209.274609375,2805.3773168497696,45820.02924307454,34598.51997567547
2022-02-14,42586.91796875,42775.77734375,41681.95703125,42157.3984375,20827783012,0.13636363636363635,46,43065.599330357145,40045.197265625,40490.9203125,2743.438204535452,45977.7967215709,35004.0439034291
2022-02-15,44575.203125,44667.21875,42491.03515625,42586.46484375,22721659051,0.0,46,43130.85044642857,40093.90807291667,40877.0744140625,2747.8299284212735,46372.73427090505,35381.414557219956
2022-02-16,43961.859375,44578.27734375,43456.69140625,44578.27734375,19792547657,0.13636363636363635,51,43077.002232142855,40150.95169270833,41218.2556640625,2682.0033508507986,46582.262365764094,35854.2489623609
2022-02-17,40538.01171875,44132.97265625,40249.37109375,43937.0703125,26246662813,0.0,52,42644.55915178572,40089.69765625,41355.9396484375,2564.550439967391,46485.04052837229,36226.83876850272
2022-02-18,40030.9765625,40929.15234375,39637.6171875,40552.1328125,23310007704,0.0,30,42304.99330357143,40032.5859375,41450.5794921875,2472.840623506175,46396.260739199846,36504.89824517515
2022-02-19,40122.15625,40418.87890625,39713.05859375,40026.0234375,13736557863,0.0,25,42001.80580357143,40013.977213541664,41560.8072265625,2353.3139726799345,46267.43517192237,36854.17928120263
2022-02-20,38431.37890625,40119.890625,38112.8125,40118.1015625,18340576452,0.0625,27,41463.78627232143,40079.779296875,41558.219921875,2356.9014702354893,46272.022862345984,36844.41698140402
2022-02-21,37075.28125,39394.4375,36950.4765625,38423.2109375,29280402798,0.0625,25,40676.40959821428,40147.947005208334,41474.8203125,2487.6369234633444,46450.09415942669,36499.54646557331
2022-02-22,38286.02734375,38359.85546875,36488.93359375,37068.76953125,25493150450,0.0,20,39777.95591517857,40214.92109375,41541.4724609375,2375.4330571458186,46292.338575229136,36790.60634664586
2022-02-23,37296.5703125,39122.39453125,37201.81640625,38285.28125,21849073843,-0.3,25,38825.771763392855,40236.32916666667,41548.5708984375,2361.806982003778,46272.18486244506,36824.956934429945
2022-02-24,38332.609375,38968.83984375,34459.21875,37278.56640625,46383802093,0.0,23,38510.71428571428,40282.28268229167,41390.1576171875,2468.994579650945,46328.14677648939,36452.16845788561
